"","Year","Date","Site","Region","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","kd490_value","WDPAID","WDPA_PID","PA_DEF","NAME","ORIG_NAME","DESIG","DESIG_ENG","DESIG_TYPE","IUCN_CAT","INT_CRIT","MARINE","REP_M_AREA","GIS_M_AREA","REP_AREA","GIS_AREA","NO_TAKE","NO_TK_AREA","STATUS","STATUS_YR","GOV_TYPE","OWN_TYPE","MANG_AUTH","MANG_PLAN","VERIF","METADATAID","SUB_LOC","PARENT_ISO","ISO3","Longitude.Degrees","Latitude.Degrees"
"5897",2016,"23-Apr-16","Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 1","Australia",4,"Bleaching (% of population)",160,"ERG078","7.37","299.88","0.033602498","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.876,-20.039
"5898",2014,"24-Oct-14","Daydream Island - Lovers Cove (Fringing reef leeward) Site 1","Australia",2,"Bleaching (% of population)",27,"ERG078","0","298.21","0.069399998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.813,-20.2526
"5899",2017,"06-Aug-17","Daydream Island - Lovers Cove (Fringing reef leeward) Site 1","Australia",2,"Bleaching (% of population)",135,"ERG078","3.84","296.38","0.064399998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.813,-20.2526
"5900",2014,"24-Oct-14","Daydream Island - Mermaids Cove (Fringing reef leeward) Site 1","Australia",2,"Bleaching (% of population)",1,"ERG078","0","298.21","0.069399998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.814,-20.2504
"5901",2017,"06-Aug-17","Daydream Island - South East Reef (Fringing reef leeward) Site 1","Australia",2,"Bleaching (% of population)",4,"ERG078","3.84","296.38","0.064399998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.815,-20.2594
"5902",2014,"12-Jul-14","Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 2","Australia",5,"Bleaching (% of population)",1,"ERG078","1.08","295.38","0.054999999","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.876,-20.039
"5903",2015,"02-Oct-15","Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 2","Australia",5,"Bleaching (% of population)",50,"ERG078","1.35","296.66","0.044799999","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.876,-20.039
"5904",2015,"02-Oct-15","Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 3","Australia",6,"Bleaching (% of population)",140,"ERG078","1.35","296.66","0.044799999","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.876,-20.039
"5905",2013,"22-Jun-13","Hook Island - Luncheon Bay (Fringing reef leeward) Site 1","Australia",6,"Bleaching (% of population)",15,"ERG078","6.62","296.61","0.065999998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.948,-20.0658
"5906",2016,"23-Apr-16","Hook Island - Luncheon Bay (Fringing reef leeward) Site 1","Australia",7,"Bleaching (% of population)",37,"ERG078","38.18","299.31","0.080399998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",148.948,-20.0658
"5907",2016,"28-May-16","Bait Reef - Garys Inlet (Back reef wall) Site 1","Australia",4,"Bleaching (% of population)",19,"ERG078","6.27","299.34","0.098199998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.063,-19.8076
"5908",2017,"07-Aug-17","Bait Reef - Banjoras Pond (Lagoon) Site 1","Australia",2,"Bleaching (% of population)",5,"ERG078","1.28","296.51","0.062199998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.066,-19.8131
"5909",2016,"28-May-16","Bait Reef - Garys South Wall (Back reef wall) Site 1","Australia",5,"Bleaching (% of population)",38,"ERG078","6.27","299.34","0.098199998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.066,-19.8178
"5910",2017,"07-Aug-17","Bait Reef - Garys South Wall (Back reef wall) Site 1","Australia",5,"Bleaching (% of population)",47,"ERG078","1.28","296.51","0.062199998","2628","2628_B","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","II","Not Applicable","2","114309.849699496","114762.450730465","114309.849699496","114929.626535987","All","114309.849699496","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.066,-19.8178
"5911",2011,"30-Apr-11","Knuckle Reef - Knuckle Reef (Back reef slope) Site 1","Australia",9,"Bleaching (% of population)",5,"ERG078","0","299.09","0.099399997","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.268,-19.5717
"5912",2016,"12-Oct-16","Otaha","French Polynesia",2,"Bleaching (% of population)",0,"ERG115","2.37","300.57","0.020999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.603,-17.6564
"5913",2016,"12-Oct-16","Hart","French Polynesia",3,"Bleaching (% of population)",0,"ERG115","2.59","300.58","0.021199999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.613,-17.6448
"5914",2016,"26-Mar-16","Keswick Island Reefs - Connie Bay (Fringing reef leeward) Site 1","Australia",4,"Bleaching (% of population)",25,"ERG081","3.96","301.67","0.072799998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.408,-20.8998
"5915",2016,"26-Mar-16","Keswick Island Reefs - Coral Gardens (Back reef slope) Site 1","Australia",5,"Bleaching (% of population)",35,"ERG081","3.96","301.67","0.072799998","2628","2628_D","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","IV","Not Applicable","2","15027.2921282765","14979.8001016044","15027.2921282765","15105.7365256082","Part","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.421,-20.8931
"5916",2016,"13-Mar-16","Temae","French Polynesia",1,"Bleaching (% of population)",0,"ERG115","0.212","303.042","0.024599999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.756,-17.498
"5917",2017,"30-Apr-17","Temae","French Polynesia",1.5,"Bleaching (% of population)",3,"ERG115","1.29","302.362","0.024399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.756,-17.498
"5918",2017,"18-Nov-17","Temae","French Polynesia",2,"Bleaching (% of population)",0,"ERG115","0","300.534","0.026199999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.756,-17.498
"5919",2016,"27-Mar-16","Wigton Island Reefs - Pioneer Reef (Fringing reef leeward) Site 2","Australia",5,"Bleaching (% of population)",100,"ERG081","3.65","301.56","0.072399998","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.465,-20.7377
"5920",2016,"27-Mar-16","Wigton Island Reefs - Adi's Critters (Fringing reef leeward) Site 1","Australia",6,"Bleaching (% of population)",45,"ERG081","2.68","301.38","0.072399998","2628","2628_E","1","Great Barrier Reef","Great Barrier Reef","Marine Park","Marine Park","National","VI","Not Applicable","2","213769.414189332","214688.431568037","213769.414189332","214901.481765763","None","0","Designated","2004","Federal or national ministry or agency","Not Reported","AU-GBRMPA","Not Reported","State Verified","1804","AU-QLD, AU-COM","AUS","AUS",149.472,-20.7458
"5921",2015,"26-Jun-15","Maharepa - Pharmacie","French Polynesia",1.4,"Bleaching (% of population)",0,"ERG115","1.08","299.54","0.025999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.813,-17.4833
"5922",2016,"14-Dec-16","Maharepa - Pharmacie","French Polynesia",2,"Bleaching (% of population)",0,"ERG115","4.29","301.1","0.027333333","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.813,-17.4833
"5923",2017,"30-Apr-17","Maharepa - Pharmacie","French Polynesia",1.5,"Bleaching (% of population)",12,"ERG115","2.06","301.93","0.023399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.813,-17.4833
"5924",2015,"02-Jul-15","Maharepa barriere","French Polynesia",2.1,"Bleaching (% of population)",9,"ERG115","1.08","300.2","0.021399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.816,-17.4748
"5925",2016,"01-Apr-16","Maharepa barriere","French Polynesia",2.1,"Bleaching (% of population)",35,"ERG115","1.64","304.32","0.035999999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.816,-17.4748
"5926",2016,"15-Dec-16","Maharepa barriere","French Polynesia",2,"Bleaching (% of population)",0,"ERG115","4.29","301.1","0.027333333","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",-149.816,-17.4748
